BBC,-11.19082,-11.98259
BILL,-10.55306,-11.14917
SOMETHING,-7.4985,-8.34405
PALABRAS,-11.11982,-12.10847
DECIDE,-10.27431,-11.20723
SEPERTI,-9.93199,-10.78734
BBM,-8.95178,-9.29314
FAVOURITE,-9.34596,-11.06201
BBL,-10.45364,-12.64075
WAREN,-11.55265,-12.52116
TLG,-11.20864,-12.27841
APPS,-10.62016,-11.55266
THINGS,-7.65704,-8.73331
TMN,-10.37667,-10.95347
JIJI,-10.88227,-12.35016
TMR,-10.2157,-10.54075
EXCELENTE,-9.72546,-12.53136
KMAREN,-11.08878,-11.16658
BEGIN,-9.97932,-11.38028
THINGY,-11.07448,-11.80986
NIKS,-10.61762,-10.55939
TANK,-10.91633,-11.6087
U.U,-10.82464,-10.34794
BCK,-10.59959,-11.66322
CHAMPIONS,-11.354,-13.22452
TMB,-10.22454,-11.03383
TAKE,-7.09575,-8.15079
ADDING,-10.86633,-12.51962
JIKA,-10.51006,-11.98683
BEB,-9.76376,-9.97866
ERRANDS,-11.05439,-12.17011
NIIH,-11.74623,-11.58769
BDG,-10.55137,-11.12772
SPEAKING,-10.28116,-11.53924
TEDDY,-11.09244,-12.15453
RUNNING,-9.11012,-9.85725
DARLING,-9.73581,-11.39044
WAIT,-6.64142,-8.32365
TIX,-10.7056,-11.10026
UPCOMING,-11.03019,-12.79
BEGINNING,-10.27701,-11.12302
BEY,-11.44799,-11.87641
PLAN,-8.62739,-9.86602
BET,-8.8178,-9.99309
WAHH,-10.81194,-10.61659
TKS,-11.04844,-13.99219
TALK,-7.8256,-8.56393
TALL,-10.73527,-11.85856
BEH,-11.03523,-11.33487
MAAFKAN,-11.74792,-11.1151
BEE,-10.27089,-11.21166
9AM,-11.47767,-11.63189
BED,-7.07036,-7.78006
TRAINS,-11.92479,-12.15889
PLAY,-7.80766,-8.7969
KUNG,-10.50206,-11.59142
DARAH,-11.61547,-11.67378
BEL,-10.49194,-11.31798
THN,-10.61764,-11.79165
THO,-7.98772,-8.5753
TELLING,-9.75222,-10.51829
BGD,-11.03776,-10.7822
:)),-7.84945,-9.6761
FESTIVAL,-9.87885,-11.10847
WAKE,-8.64559,-9.12433
BASEBALL,-10.20155,-11.76581
WALA,-10.20261,-10.39471
BREAKFAST,-8.20288,-9.78866
THA,-9.466,-10.68966
TGS,-11.70018,-11.66923
BFF,-9.70545,-10.79683
KENA,-10.38141,-9.96179
ANYTIME,-9.15797,-11.38867
DIAAA,-10.00651,-11.82897
TIP,-10.31834,-12.04811
TIM,-9.87656,-10.99095
TIN,-11.16726,-12.35298
TIS,-10.49151,-11.3279
MENCARI,-11.15914,-12.66657
BIRD,-10.53873,-11.30493
TIE,-10.94299,-12.34684
TIK,-10.68366,-11.4247
THINKS,-9.66716,-10.53449
TREATING,-11.15687,-12.89879
ADDICTED,-10.17993,-11.68973
BGN,-11.18664,-11.75271
BGS,-10.82355,-12.15012
TWEET,-6.93889,-8.27581
BGT,-8.03242,-7.87419
TIA,-10.19969,-11.00895
THT,-9.38122,-10.28946
THX,-7.45155,-10.77338
:'(,-8.97387,-7.82907
STEPHEN,-11.37809,-12.43536
:'),-8.83723,-9.9624
ITEM,-10.96748,-11.51381
BUNDA,-10.87557,-11.6925
NAMAN,-9.34354,-10.31862
HELEMAAL,-10.66667,-10.92375
KEPT,-10.36175,-10.70481
BISA,-7.28831,-7.71069
SHOLAT,-9.54251,-11.83639
BEYONCE,-11.25462,-12.55121
ACCOUNTS,-11.28191,-11.96232
BUNCH,-9.92618,-11.16377
BHS,-11.15237,-12.21462
BIRU,-11.34301,-12.15172
SUBHANALLAH,-11.10283,-12.64432
WANA,-10.55203,-10.55988
COMIENDO,-10.22104,-11.90454
RAINBOW,-10.85079,-12.76407
BELIEVE,-8.33656,-8.77002
DULUAN,-10.90671,-11.41513
WALK,-8.71725,-9.6889
:((,-10.46937,-9.44913
WALL,-9.93437,-10.84251
BITE,-10.59642,-11.59164
MARAH,-10.1775,-9.8645
TGL,-9.66222,-10.49301
SMILEY,-10.56205,-12.82298
BIZ,-10.86008,-12.43285
:'D,-11.20615,-12.4611
NINA,-10.86186,-12.02217
TAHU,-10.49047,-11.51888
NINE,-11.30563,-12.42293
BIT,-7.85683,-8.82628
DOCTORS,-11.60022,-11.03807
BIR,-9.92751,-12.29207
BIO,-9.79319,-10.91721
BIL,-11.43362,-12.1415
FIRST,-7.15768,-8.53431
BITS,-11.02689,-11.99737
TTG,-10.58135,-11.57859
MAGRIB,-10.85168,-12.84826
PICTURES,-9.04482,-10.38979
FODA,-11.22592,-11.25326
BJS,-10.59375,-12.07829
LOOKED,-9.2953,-10.05986
GEZIEN,-11.46318,-12.2843
CUARTO,-11.38168,-11.88156
SCREEN,-10.23564,-10.60426
DAUGHTER,-9.70112,-10.95022
TAVA,-9.43901,-9.60506
:-),-9.10292,-10.76803
TAUN,-10.27616,-11.39494
:-(,-11.43095,-11.06867
TTP,-10.45156,-11.29178
ASKING,-9.3705,-10.76132
SIENTO,-9.92406,-9.04399
PARTIDO,-10.70609,-11.44489
PERJALANAN,-11.21543,-12.27126
MILLIONS,-11.43248,-12.93302
TAUU,-11.68181,-11.8385
:-/,-11.55668,-11.63567
SIENTE,-11.1521,-11.78989
TUB,-11.23054,-12.52503
JOGAR,-10.95326,-11.60165
OKIE,-10.63403,-13.13945
HAPPILY,-11.01245,-13.07537
BKN,-9.80319,-10.49213
TUH,-8.38863,-9.06292
TUK,-10.83029,-11.98325
PROLLY,-10.8217,-11.36164
PARTIES,-10.87218,-11.86987
MONTREAL,-11.28477,-12.14505
NITE,-8.23979,-9.99752
TUS,-9.5699,-10.75086
:-D,-10.48037,-12.18534
TUU,-10.90169,-11.48417
KONSER,-11.21084,-11.63764
BLA,-11.59505,-11.97065
MENTAL,-10.67749,-11.62502
INTERNATIONAL,-10.74809,-12.21766
:-P,-11.12621,-12.33576
BLG,-10.43474,-10.68244
KUYA,-10.67305,-12.45181
BLH,-10.40059,-11.15099
AMINNN,-10.40904,-13.4053
ESCUCHANDO,-10.34182,-12.27597
WAAH,-10.87144,-11.21966
SABI,-11.14773,-12.77048
BLN,-11.18303,-11.64953
BLM,-8.94966,-8.92239
JOKING,-10.67772,-11.91964
CERAH,-10.58018,-12.75799
KECIL,-10.14845,-10.79524
WAAR,-10.54232,-11.25986
TRI,-11.50697,-12.08232
OKEY,-9.62098,-11.67926
BLS,-10.18652,-10.23254
TRS,-10.30974,-10.5012
NIEUWE,-10.09766,-11.63556
GUESS,-7.9031,-8.3973
SAAT,-9.442,-10.27414
SWEEET,-10.72586,-13.11112
COSTA,-11.29958,-12.34787
BLZ,-11.28785,-12.18762
WAAA,-10.67897,-10.17814
TRY,-7.57005,-8.88279
GUEST,-10.72589,-12.40492
CABEZA,-11.11167,-9.83787
NAMES,-10.21158,-11.61011
INDIAN,-10.64347,-12.07042
HASHTAG,-11.08866,-13.0502
WEEKLY,-11.39546,-12.87101
TSK,-11.41217,-11.42559
CHUVA,-10.45148,-9.9577
SACO,-11.75754,-11.06986
NAMED,-10.56624,-12.10073
WASHING,-10.85217,-11.43502
FEAT,-11.01377,-13.40483
YAUDAH,-9.77728,-10.49001
RESPONSE,-10.66928,-11.60926
BERUBAH,-10.91893,-11.07372
TARA,-11.08198,-12.29227
CLASS,-8.27989,-8.94655
CHARLOTTE,-10.77298,-11.7223
TPI,-10.04701,-10.13211
NUESTRA,-11.23955,-12.40592
BNR,-11.02925,-11.33899
LAWAN,-11.03836,-12.08605
WACK,-11.84881,-12.06347
CLASE,-10.74044,-10.97208
LICENSE,-11.21852,-11.89143
BERSAMA,-9.68852,-11.4407
JUICE,-9.56539,-10.8703
FORGOT,-8.98504,-8.84405
NUESTRO,-11.07428,-12.02087
BOI,-11.1459,-12.47701
BOB,-10.23169,-11.45428
CERCA,-11.47476,-11.85751
BOA,-7.62566,-10.3522
SAIU,-12.24408,-11.07589
URGH,-12.3532,-10.74592
BOW,-10.89541,-12.43164
BOX,-9.62835,-10.49433
BUNNY,-10.82617,-11.54265
BOY,-8.09219,-9.33375
EVERYTIME,-9.93407,-10.47754
URGE,-11.37048,-11.7599
NOTHIN,-10.33335,-11.29007
PICKED,-9.99242,-11.09085
BOO,-8.46633,-8.79514
SAIR,-9.40235,-9.71666
OKEH,-10.23838,-12.56854
BOS,-10.03853,-11.4235
OKEE,-9.16923,-11.57869
FEMALES,-11.32014,-13.10714
SAID,-7.62329,-8.56247
SERVICES,-11.48199,-12.50546
TQM,-10.88754,-12.62428
BUITEN,-11.38752,-12.2063
9PM,-11.46573,-12.43137
SAIA,-11.1829,-11.61754
POBRE,-11.78384,-10.34233
GLASS,-10.02737,-11.17363
OKAY,-7.01881,-8.56829
PLAYERS,-10.83052,-12.12756
HELPED,-10.06905,-11.9591
SEMUANYA,-9.50696,-10.86775
TNX,-10.46194,-13.38363
PUPPY,-10.10015,-10.47916
FEED,-10.44078,-11.04988
GRACIAS,-7.25379,-9.97707
RANDOMLY,-10.89377,-11.82996
ADVICE,-9.86811,-11.62273
TOH,-9.97577,-10.93786
METAL,-11.0889,-12.01879
TOI,-9.9483,-11.56376
CONFIRM,-10.87114,-11.98066
FEET,-9.79019,-9.90426
TOE,-10.46202,-10.70367
CLARO,-9.37701,-10.61483
HOORAY,-10.92405,-13.13628
FEEL,-7.04362,-6.97223
12TH,-11.26988,-12.57597
WORKOUT,-9.55044,-11.26488
TOY,-9.77823,-10.04873
IDEA,-8.49551,-9.31784
BRO,-8.07696,-9.62382
TOS,-11.4854,-11.86034
HIGHLY,-10.83168,-12.27114
TOU,-11.40302,-11.6634
KEYS,-10.98366,-11.44481
TAPE,-11.14893,-12.05656
BRG,-10.8145,-11.42099
TOK,-11.17005,-11.61051
TOL,-11.57176,-11.70397
IDEE,-11.40438,-12.53738
TOM,-9.5775,-10.62213
NAMANYA,-9.87306,-11.0797
BRB,-9.83818,-12.04459
DENOVO,-11.63975,-11.84463
BACON,-9.92615,-11.39311
HABIA,-10.70752,-10.84479
MIMIMI,-14.35933,-10.63735
PIECE,-9.97634,-10.89471
LOOKIN,-9.62412,-11.17426
JANGAN,-8.30398,-8.8807
.!!!,-10.87575,-11.84182
SYP,-11.12802,-11.92042
KOREAN,-10.72405,-11.89589
HABIS,-10.15022,-10.38224
SAMA-SAMA,-9.4989,-13.69558
FOOT,-10.34155,-10.35255
EXCEPT,-9.74481,-10.04206
OKOK,-10.12018,-12.36508
SYG,-8.35739,-9.19008
ODEIO,-11.25444,-10.57256
DEIXOU,-12.55057,-11.26587
SYA,-10.14026,-10.85554
TWEETERS,-10.05689,-12.43158
FOOD,-8.01294,-8.93866
PRESENTS,-11.17648,-12.82508
DAGJE,-11.11092,-12.51864
PRESENTE,-11.31349,-12.50828
HAPPIER,-10.27127,-12.73655
POUCO,-9.3129,-10.52625
FONE,-10.95024,-11.12358
REVISING,-11.89799,-11.21437
BEGADANG,-11.52696,-12.05355
SCHON,-10.69344,-12.07143
KESANA,-10.87528,-11.18415
7PM,-11.42021,-12.51161
CUZ,-8.41348,-8.97217
REVISION,-11.11957,-10.47104
CUY,-11.4321,-12.26227
BANGGA,-10.9146,-13.05131
FULLY,-10.73837,-11.44781
BATTERY,-10.98203,-10.23558
FOME,-11.52276,-10.40269
CUS,-10.39187,-11.05301
AWHILE,-10.1532,-11.23924
GOOGLE,-9.54921,-10.63921
CUP,-9.168,-10.07384
GENERAL,-10.55208,-11.64282
FAIRLY,-11.43881,-13.04044
CUM,-10.78929,-11.70325
VOCES,-11.66878,-12.23762
BILLY,-11.17474,-12.34946
CUD,-11.1945,-11.5082
BILLS,-11.3973,-11.71662
FOLL,-10.6266,-14.19841
INGLES,-11.14906,-11.69454
SUX,-12.68774,-11.22109
TARDES,-10.4114,-13.04957
RIDING,-10.33802,-11.60685
PLAYA,-10.04776,-10.22702
CHICAGO,-9.94935,-11.02613
BACKK,-10.82763,-12.45793
SUE,-11.49841,-12.33074
TABLE,-10.30039,-11.38385
SUB,-10.92365,-12.20555
KELUAR,-10.14988,-10.1516
SUM,-9.55373,-10.74612
PLAYS,-10.69193,-12.27136
ESPERAR,-10.50301,-11.07334
MAMPIR,-10.80497,-12.2921
SUP,-10.54144,-12.34189
GETTING,-7.11915,-7.88776
SUN,-8.63842,-9.54782
MASSA,-11.19678,-12.40012
PLAZA,-10.69997,-12.26069
BEYOND,-10.21487,-11.31931
WONDERING,-9.62096,-10.49951
MIXED,-10.98547,-11.99375
STA,-10.63049,-11.00401
PLUS,-8.93825,-9.78832
WAKTUNYA,-10.15033,-11.97298
BLASTING,-10.92987,-12.92562
FORM,-10.32084,-11.2471
FORT,-11.39098,-12.58378
STO,-11.15119,-12.21942
GRILLED,-11.18844,-12.87138
CHOOSE,-10.01541,-11.36994
SEBENERNYA,-11.47403,-11.47878
DETAILS,-10.10701,-12.33696
TEACHERS,-11.25922,-12.0459
WALMART,-10.75916,-12.26196
HABLA,-11.51014,-11.57072
FOREST,-11.08412,-13.09047
7TH,-10.78712,-11.75228
UBER,-10.8377,-11.48327
MANAGEMENT,-11.41007,-12.20795
SIGNING,-10.20599,-11.24794
DOORS,-11.25215,-12.34339
REASON,-8.87222,-9.7107
HABLO,-11.42981,-11.77386
ALREADY,-7.6043,-8.07965
SOUNDS,-7.78193,-9.60189
MAAKT,-11.78951,-12.55084
CYA,-11.09402,-12.71805
DAH,-8.15302,-8.71846
KALAU,-9.40018,-10.43677
DAI,-10.82472,-11.39053
DAK,-10.91981,-10.65279
TADI,-8.65055,-8.93951
DAD,-8.23753,-9.02088
TRABAJANDO,-11.47692,-11.47696
DIFFERENT,-9.05517,-10.23899
DAW,-10.84666,-11.85019
DAY,-5.60124,-6.88708
PLIS,-10.44998,-10.58948
DAM,-10.87364,-11.01631
PINCHE,-12.23665,-11.58327
DAR,-9.58335,-10.02904
TAX,-11.20529,-11.79093
PLANE,-10.34438,-11.01007
TAU,-7.82212,-8.29206
FOLBACK,-8.03467,-11.71072
TACO,-10.27691,-11.52604
TALENTED,-9.81838,-12.57725
CONNECT,-11.27707,-11.8612
RESPONDE,-11.84324,-11.03539
TAP,-11.298,-12.25741
FAMILIA,-9.4202,-11.00124
TEMPAT,-10.27065,-11.07731
TAM,-10.91803,-12.17354
TAS,-10.33577,-10.94934
TAT,-10.75466,-11.85394
PUDDING,-11.33623,-12.76192
TAR,-9.81784,-10.65714
TBH,-10.58193,-11.24897
TBM,-9.57745,-9.95245
SMELL,-9.59239,-10.66078
KALAH,-9.94638,-9.99665
LIGGEN,-11.19024,-12.05659
GABISA,-10.62457,-9.7432
SURPRISED,-10.15123,-11.77186
ABSEN,-11.24368,-11.6398
ESTO,-10.04211,-10.02898
SECOND,-8.87331,-9.92863
CLOUDS,-11.19315,-12.31505
FOUR,-9.65887,-10.75418
TDR,-10.19697,-10.23005
ANSWER,-9.24185,-9.86586
ITTT,-10.91,-12.30822
DEKAT,-11.20403,-12.37139
TEN,-10.15165,-11.12189
PLANT,-11.85804,-12.51088
PLANS,-9.22902,-9.89766
HATI2,-10.55617,-12.28786
TEL,-11.4878,-12.29188
POLICE,-11.25118,-11.74674
TEE,-10.32564,-11.62669
TEH,-8.96989,-9.93463
BIER,-11.87327,-13.08593
TEA,-8.65423,-10.01223
CALOR,-10.9516,-10.84781
UNICA,-11.61877,-11.66476
COMPLETELY,-9.89843,-10.34744
FOTO,-8.66155,-9.56986
DOWNLOAD,-9.46235,-10.21858
ACTOR,-10.75715,-12.616
CLOUDY,-11.4923,-11.72227
UNICO,-11.16379,-11.26269
TDK,-9.98911,-10.52496
LIKELY,-10.68895,-11.65905
TDI,-10.47315,-10.72911
CALON,-10.98851,-12.67112
DEA,-11.19868,-12.32567
FINALS,-10.59143,-10.82174
JUJUR,-10.85407,-11.3916
DEE,-10.08978,-11.13499
BIKE,-10.03834,-10.80544
FORWARD,-8.06576,-9.52768
DEF,-9.24711,-10.5828
DEG,-11.00517,-11.757
COISAS,-10.33431,-10.89675
DEH,-7.28525,-7.79614
DEI,-11.45205,-12.1162
PREFER,-9.9798,-11.83791
DEK,-8.16046,-9.66393
HABER,-10.57604,-11.01051
PLNG,-11.42512,-11.82346
FINALE,-10.84792,-10.94128
METRO,-10.781,-11.81714
DEV,-10.9321,-12.1261
DEU,-10.67287,-10.05325
EXTRA,-9.39091,-10.35171
DEW,-11.30703,-12.16445
BILA,-10.73124,-11.63577
DEY,-10.78038,-11.4077
JAMMING,-11.0543,-13.90812
MOSTLY,-10.38968,-11.54749
RICHTING,-10.90189,-12.40681
DDE,-11.0077,-12.66235
GARAGE,-11.4497,-12.08504
NOTHING,-7.85717,-8.4833
BLESSED,-8.87571,-12.83935
BANGET,-8.17166,-8.00463
MUJER,-10.63151,-11.67588
KEBANGUN,-12.18237,-11.0988
BATMAN,-11.56311,-12.50854
STEEDS,-11.15035,-10.79358
PROJECTS,-10.91573,-11.74598
NOKIA,-11.14023,-12.07684
TRAINING,-9.58786,-10.67915
KNICKS,-11.53075,-12.86906
STROKES,-11.44472,-13.20667
THANKYOUU,-10.66209,-14.58949
ESPN,-11.39525,-12.55817
TAB,-11.50114,-12.62832
TAD,-11.23494,-12.30944
PRAIA,-10.16477,-10.68253
TAG,-9.68934,-11.14065
TAH,-10.52447,-10.82845
USTREAM,-11.02878,-12.00876
ADVANCE,-10.89396,-12.90501
DOAKAN,-10.04564,-12.43324
PLATE,-11.08067,-12.14728
MASIH,-8.17079,-8.58355
THOUGH,-7.24691,-7.77659
MAACI,-10.3154,-13.24123
ESOK,-10.93402,-11.98414
KEEP,-7.31793,-8.69537
KEER,-10.63602,-11.61354
PREMIOS,-11.06959,-12.35993
KEPIKIRAN,-12.29039,-11.2172
ESOS,-10.76241,-11.21808
HATER,-11.14402,-12.61405
WINDOW,-10.23651,-10.7434
PLACES,-10.17907,-11.04747
HEYY,-8.93434,-11.36239
LANDED,-10.77573,-12.20119
ROYAL,-11.19475,-12.5814
RELEASED,-10.81207,-12.11797
GUTE,-10.72509,-13.36293
STALKER,-11.18461,-12.09218
CAREER,-10.80589,-12.17648
SHO,-11.17539,-12.23721
LETTER,-10.32518,-11.51063
I'MA,-10.95951,-12.22854
SHA,-10.96128,-11.58246
NIGHTY,-10.39863,-12.8712
!...,-9.96247,-10.81688
MANGGIL,-11.28153,-12.61862
SGT,-11.28598,-11.82503
READY,-7.35843,-8.78179
SIT,-9.59069,-10.28755
SIS,-8.45029,-9.8163
CHA,-9.67211,-10.70271
BOOKED,-10.29567,-11.46719
SIR,-9.17824,-11.3722
KESEPIAN,-12.24626,-11.3355
SIP,-8.50172,-11.00868
BABYSITTING,-10.61792,-11.68831
CARDIFF,-11.378,-12.48538
SII,-9.13429,-9.70113
SIH,-8.26883,-8.19115
NIGHTS,-9.34223,-10.16267
BADAN,-10.16955,-9.27293
HANGOVER,-10.16161,-10.56294
GMANA,-10.71313,-11.08309
ABRAZO,-10.14106,-11.61464
SHIRTS,-10.73617,-11.95352
UANG,-10.73567,-10.72419
GADA,-11.2607,-10.53948
AMAZON,-11.18989,-12.08101
SIX,-10.42945,-11.26305
EVENTS,-10.85781,-11.91827
SKR,-11.14113,-11.80998
SKT,-11.63883,-10.86635
SERVICE,-9.60519,-10.48527
TRIP,-8.3729,-9.73125
CERITANYA,-11.57395,-11.88219
SKI,-11.54715,-12.67682
GURU,-10.64758,-11.58418
ICED,-11.4201,-12.78388
CEL,-10.19513,-10.05754
CEK,-9.72234,-11.55829
GURL,-10.58516,-12.06543
ROOMIE,-11.10726,-12.4639
SKG,-10.33863,-11.18095
EXERCISE,-10.87985,-12.00444
8AM,-11.46674,-11.61375
MELBOURNE,-10.8803,-11.67584
CITA,-10.73963,-11.0847
SDH,-9.61019,-10.63271
NAMORADO,-11.78526,-11.2389
AUDIO,-11.42539,-12.00339
MAKANYA,-10.32192,-10.37111
TOAST,-10.05795,-11.44371
SABADO,-9.77828,-10.50435
PLAIN,-11.18266,-12.10365
GERMANY,-10.50759,-11.48859
AFTERWARDS,-11.12922,-12.44912
ZEGGEN,-11.34815,-12.41915
LIBRARY,-10.22142,-10.65634
FORREAL,-11.36118,-12.20792
COUCH,-10.17297,-11.06973
POSITION,-11.29554,-12.10073
SEH,-11.35871,-11.33182
HAWAII,-11.07592,-12.01147
SEC,-11.14033,-12.26765
SEL,-11.31257,-12.13105
CIUM,-11.39485,-12.18066
SEK,-11.17784,-11.69179
CITY,-8.59394,-9.96512
WAAAY,-11.34736,-11.61923
GUMP,-11.02074,-13.11435
DULCE,-11.13417,-12.34349
ICHA,-10.74987,-12.33039
CIE,-9.89158,-11.21346
SET,-8.83019,-10.0137
DEPENDS,-10.53827,-12.34484
GRAZIE,-10.35661,-14.34118
SPEAK,-9.37315,-10.65867
RUGBY,-10.99724,-12.15203
UNION,-11.69514,-12.725
KARENA,-9.71656,-10.79627
CREATING,-11.34412,-13.02299
MASAK,-10.40514,-11.10255
ICIN,-10.84351,-12.94693
COULD'VE,-11.94257,-11.40419
CALLE,-11.11238,-11.80696
WAAAH,-10.84145,-10.30239
GUNA,-11.21672,-11.70845
DEKET,-10.56346,-11.20302
CIK,-11.28973,-12.33126
CALLS,-9.94925,-10.67539
CIN,-11.01998,-11.81036
DEIXAR,-10.91734,-11.48898
OLHA,-11.08209,-11.76925
CNT,-10.44579,-10.45623
SOZINHA,-12.55475,-10.75526
SPA,-10.09687,-11.46547
SUPERMAN,-11.31744,-12.48062
SIMPLY,-10.21168,-12.16634
MAKEUP,-10.17627,-11.60755
COK,-9.61136,-11.07663
COD,-10.99948,-12.21744
SETUJU,-9.98154,-12.0687
SENENG,-9.06663,-10.68763
EXAMS,-10.08348,-9.90978
COY,-11.40903,-12.20401
COZ,-9.61899,-10.08941
COW,-11.21336,-11.89542
JAMMER,-11.66156,-10.31756
COP,-11.36405,-12.61509
COS,-9.50697,-9.7112
LIVE,-7.76264,-8.838
KEVIN,-10.1376,-11.35786
RATHER,-9.28678,-10.01979
CERTAINLY,-10.31254,-12.14249
POURING,-11.52813,-11.5356
SOZINHO,-12.78075,-11.80948
BATERIA,-12.31093,-11.0479
SOALNYA,-9.86947,-10.22728
LISA,-10.60683,-11.98194
TRISTEZA,-12.53682,-11.03935
CINE,-10.21615,-11.09385
MARRY,-9.9503,-12.0176
SRY,-11.23922,-11.03583
CMG,-11.7521,-10.5001
EPISODE,-9.08111,-9.80216
JAMMIN,-10.86422,-13.48268
LIST,-8.91488,-10.33012
GMAIL,-11.59244,-12.2099
MIRA,-10.53157,-11.28827
CMA,-11.10502,-11.44611
DOONG,-10.14449,-11.04317
ADALAH,-9.46206,-11.01097
11TH,-11.31217,-12.54728
CMO,-11.21432,-11.79065
TIMELINE,-9.77468,-10.89803
POLISH,-10.81433,-12.11542
BIARIN,-11.19557,-11.77377
TERLALU,-10.27562,-10.6344
NGERTI,-10.09536,-10.32784
WEDDING,-8.94489,-10.67471
GAME,-7.56874,-8.6068
PARTYING,-10.7475,-11.66338
SIMPLE,-9.51747,-11.38361
SEGERA,-10.84164,-12.35068
MILK,-9.76155,-10.54293
GRANDPARENTS,-11.18162,-12.54467
SKY,-9.75157,-10.89404
SLH,-11.54714,-11.80172
Y'ALL,-9.11617,-10.80822
LIPS,-10.51227,-11.50227
ATLEAST,-10.14305,-11.03204
MILE,-10.69535,-12.0274
SLM,-10.41097,-13.26723
SECONDS,-10.60536,-11.22438
DISFRUTA,-10.94135,-13.1296
CSI,-10.94129,-12.29364
TEXTING,-9.82165,-10.86899
